TOPUTMX,TOPUTMY,GNIS_NAME,LOCATIONID,SAMPLEID,BEGDATE,GEAR_TYPE,SPP,RUNNUM,ORIGIN,LIFE_STAGE,ABUNDANCE,QUALABUN,RANGE
        494719.00000,       5142334.00000,,           708.01860,G-09/04/2008-03,2008/09/04,Backpack Electrofishing,FLF,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        490213.00000,       5141342.00000,,           708.01870,G-09/04/2008-04,2008/09/04,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,            13.00000,,
        490213.00000,       5141342.00000,,           708.01870,G-09/04/2008-04,2008/09/04,Backpack Electrofishing,LCB,             1.00000,Wild,YOY/Juveniles/ Adult,             2.00000,,
        490213.00000,       5141342.00000,,           708.01870,G-09/04/2008-04,2008/09/04,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,             4.00000,,
        544133.00000,       5140588.00000,,           707.03590,G-09/05/2007-01,2007/09/05,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             3.00000,Abundant,39-48
        544133.00000,       5140588.00000,,           707.03590,G-09/05/2007-01,2007/09/05,Backpack Electrofishing,CCB,             1.00000,Wild,,             3.00000,Present,
        544133.00000,       5140588.00000,,           707.03590,G-09/05/2007-01,2007/09/05,Backpack Electrofishing,BND,             1.00000,Wild,,             1.00000,Rare,
        544133.00000,       5140588.00000,,           707.03590,G-09/05/2007-01,2007/09/05,Backpack Electrofishing,PRD,             1.00000,Wild,,             1.00000,Rare,
        544133.00000,       5140588.00000,,           707.03590,G-09/05/2007-01,2007/09/05,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            27.00000,Abundant,72-150
        545833.00000,       5137240.00000,,           707.03600,G-09/05/2007-02,2007/09/05,Backpack Electrofishing,BND,             1.00000,Wild,,            27.00000,Common,
        545833.00000,       5137240.00000,,           707.03600,G-09/05/2007-02,2007/09/05,Backpack Electrofishing,CCB,             1.00000,Wild,,             4.00000,Present,
        545833.00000,       5137240.00000,,           707.03600,G-09/05/2007-02,2007/09/05,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             2.00000,Present,61-70
        545833.00000,       5137240.00000,,           707.03600,G-09/05/2007-02,2007/09/05,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             1.00000,Present,94
        545185.00000,       5135621.00000,,           707.03550,G-09/05/2007-03,2007/09/05,Backpack Electrofishing,BND,             1.00000,Wild,,            38.00000,Abundant,
        545185.00000,       5135621.00000,,           707.03550,G-09/05/2007-03,2007/09/05,Backpack Electrofishing,CCB,             1.00000,Wild,,             4.00000,Present,
        545185.00000,       5135621.00000,,           707.03550,G-09/05/2007-03,2007/09/05,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             3.00000,Present,60-62
        545185.00000,       5135621.00000,,           707.03550,G-09/05/2007-03,2007/09/05,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            11.00000,Present,84-144
        496280.00000,       5139383.00000,,           708.01780,G-09/05/2008-01,2008/09/05,Backpack Electrofishing,LCB,             1.00000,Wild,YOY/Juveniles/ Adult,            10.00000,,
        496280.00000,       5139383.00000,,           708.01780,G-09/05/2008-01,2008/09/05,Backpack Electrofishing,BND,             1.00000,Wild,YOY/Juveniles/ Adult,            27.00000,,
        496280.00000,       5139383.00000,,           708.01780,G-09/05/2008-01,2008/09/05,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,            12.00000,,
        496280.00000,       5139383.00000,,           708.01780,G-09/05/2008-01,2008/09/05,Backpack Electrofishing,CCB,             1.00000,Wild,YOY/Juveniles/ Adult,            25.00000,,
        496280.00000,       5139383.00000,,           708.01780,G-09/05/2008-01,2008/09/05,Backpack Electrofishing,SCL,             1.00000,Wild,YOY/Juveniles/ Adult,             8.00000,,
        496280.00000,       5139383.00000,,           708.01780,G-09/05/2008-01,2008/09/05,Backpack Electrofishing,WHS,             1.00000,Wild,YOY/Juveniles/ Adult,             7.00000,,
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,WHS,             1.00000,Wild,,             2.00000,Present,
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,FSD,             1.00000,Wild,,             3.00000,Present,
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,             2.00000,Present,
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             3.00000,Abundant,50-54
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,CCB,             1.00000,Wild,,             9.00000,Present,
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,PKS,             1.00000,Wild,,             1.00000,Rare,
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Abundant,65-86
        586758.00000,       5126595.00000,,           707.02120,G-09/06/2007-01,2007/09/06,Backpack Electrofishing,BNS,             1.00000,Wild,,             1.00000,Rare,
        588627.00000,       5129903.00000,,           707.02130,G-09/06/2007-02,2007/09/06,Backpack Electrofishing,CCB,             1.00000,Wild,,            11.00000,Common,
        588194.00000,       5129926.00000,Hoyt Brook,           707.02110,G-09/06/2007-03,2007/09/06,Backpack Electrofishing,CCB,             1.00000,Wild,,            22.00000,Common,
        588194.00000,       5129926.00000,Hoyt Brook,           707.02110,G-09/06/2007-03,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,             4.00000,Present,
        588194.00000,       5129926.00000,Hoyt Brook,           707.02110,G-09/06/2007-03,2007/09/06,Backpack Electrofishing,CMS,             1.00000,Wild,,             5.00000,Present,
        588194.00000,       5129926.00000,Hoyt Brook,           707.02110,G-09/06/2007-03,2007/09/06,Backpack Electrofishing,FSD,             1.00000,Wild,,             3.00000,Present,
        588194.00000,       5129926.00000,Hoyt Brook,           707.02110,G-09/06/2007-03,2007/09/06,Backpack Electrofishing,NRD,             1.00000,Wild,,             1.00000,Rare,
        588194.00000,       5129926.00000,Hoyt Brook,           707.02110,G-09/06/2007-03,2007/09/06,Backpack Electrofishing,WHS,             1.00000,Wild,,             1.00000,Rare,
        587494.00000,       5128637.00000,North Branch Meduxnekeag River,           707.02140,G-09/06/2007-04,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,           100.00000,Abundant,
        587494.00000,       5128637.00000,North Branch Meduxnekeag River,           707.02140,G-09/06/2007-04,2007/09/06,Backpack Electrofishing,WHS,             1.00000,Wild,,             3.00000,Present,
        587494.00000,       5128637.00000,North Branch Meduxnekeag River,           707.02140,G-09/06/2007-04,2007/09/06,Backpack Electrofishing,CCB,             1.00000,Wild,,             5.00000,Present,
        587494.00000,       5128637.00000,North Branch Meduxnekeag River,           707.02140,G-09/06/2007-04,2007/09/06,Backpack Electrofishing,CMS,             1.00000,Wild,,             1.00000,Rare,
        587494.00000,       5128637.00000,North Branch Meduxnekeag River,           707.02140,G-09/06/2007-04,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,             2.00000,Present,137
        582761.00000,       5133585.00000,North Branch Meduxnekeag River,           707.02040,G-09/06/2007-05,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,            17.00000,Common,
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Abundant,62-70
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BND,             2.00000,Wild,,             5.00000,Common,
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             2.00000,Wild,,             8.00000,Common,
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             3.00000,Wild,YOY,             6.00000,Abundant,62-75
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             1.00000,Wild,,             5.00000,Common,52-58
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             4.00000,Abundant,55-75
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             1.00000,Wild,,             3.00000,Common,
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             1.00000,Wild,,             5.00000,Common,50-53
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             2.00000,Wild,YOY,             4.00000,Abundant,61-68
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             1.00000,Wild,,             5.00000,Common,56-66
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             2.00000,Wild,YOY,             4.00000,Abundant,72-75
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,             5.00000,Common,58-72
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,             5.00000,Common,60-76
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             1.00000,Wild,,             5.00000,Common,65-83
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             1.00000,Wild,,             5.00000,Common,58-70
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Abundant,61-74
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Abundant,57-76
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,YOY,             5.00000,Abundant,70-77
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             1.00000,Wild,,             5.00000,Common,48-57
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,             4.00000,Common,
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,             5.00000,Common,61-64
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BND,             1.00000,Wild,,             5.00000,Common,76-90
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,Sublegal,            73.00000,Abundant,94-151
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,SCL,             3.00000,Wild,,             1.00000,Common,
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             1.00000,Wild,Legal,            18.00000,Abundant,152-222
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             2.00000,Wild,Sublegal,            19.00000,Abundant,102-150
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             2.00000,Wild,Legal,             8.00000,Abundant,158-202
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,BKT,             3.00000,Wild,Legal,             1.00000,Abundant,170
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,CCB,             1.00000,Wild,,             7.00000,Present,74-127
        467362.00000,       5227349.00000,Campbell Branch of Little Black River,           707.04270,G-09/06/2007-10,2007/09/06,Backpack Electrofishing,CSK,             1.00000,Wild,,             1.00000,Rare,250
